,viaje_id,persona_id,num_viaje,delegacion_origen,hora_inicio,minuto_inicio,hora_termino,minuto_termino,delegacion_destino,automovil_num_veces,colectivo_micro_num_veces,taxi_app_num_veces,taxi_num_veces,metro_num_veces,autobus_rtp_num_veces,bicicleta_num_veces,autobus_num_veces,moto_num_veces,trolebus_num_veces,metrobus_mexibus_num_veces,tren_ligero_num_veces,tren_suburbano_num_veces,camino_num_veces,mexicable_num_veces,bicitaxi_num_veces,mototaxi_num_veces,transporte_escolar_num_veces,transporte_personal_num_veces,otro_num_veces,personas_inicio_viaje,horas_estacionamiento,minutos_estacionamiento,pago_estacionamiento_cantidad,num_paradas_10_min,factor,unidad_primaria_muestreo,estrato_diseno_muestral,edad,dia_viaje descrip,tipo_lugar_origen descrip,entidad_origen descrip,distrito_origen descrip,tipo_lugar_destino descrip,entidad_destino descrip,distrito_destino descrip,proposito descrip,automovil descrip,colectivo_micro descrip,taxi_app descrip,taxi descrip,metro descrip,autobus_rtp descrip,bicicleta descrip,autobus descrip,moto descrip,trolebus descrip,metrobus_mexibus descrip,tren_ligero descrip,tren_suburbano descrip,camino descrip,mexicable descrip,bicitaxi descrip,mototaxi descrip,transporte_escolar descrip,transporte_personal descrip,otro descrip,condujo descrip,lugar_estacionamiento descrip,pago_estacionamiento descrip,pago_usted descrip,holograma_automovil descrip,paradas_recoger_alguien descrip,paradas_gasolinera descrip,paradas_cajero descrip,paradas_compra_rapida descrip,paradas_convivencia_breve descrip,paradas_descanso descrip,paradas_tramite_rapido descrip,paradas_otro_motivo descrip,estrato_sociodemografico descrip,tamano_localidad descrip,sexo descrip
40,2977,1276,2,15,12,30,12,50,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,65,Viaje realizado en sábado (Sección VI),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
41,2978,1278,1,15,7,20,7,40,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,35,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
42,2979,1278,2,15,21,30,21,50,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,1,236,88,40,35,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,No,No,No,Sí,No,No,No,No,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
43,2980,1279,1,15,8,0,8,15,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,50,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
44,2981,1279,2,15,18,0,18,15,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,50,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
45,2982,1279,1,15,8,0,8,15,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,50,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
46,2983,1279,2,15,19,0,19,15,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,50,Viaje realizado en sábado (Sección VI),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
47,2984,1280,1,15,12,0,12,20,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,78,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Ir de compras (bienes y servicios),No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
48,2985,1280,2,15,13,10,13,35,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,78,Viaje realizado en sábado (Sección VI),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
49,2986,1282,1,15,7,0,8,0,14,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,236,88,40,43,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Vertiz Narvarte,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
50,2987,1282,2,14,20,0,21,30,15,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,236,88,40,43,Viaje realizado entre semana (Sección V),Oficina,Ciudad de México,Vertiz Narvarte,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
51,2988,1282,1,15,7,0,8,0,14,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,236,88,40,43,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Vertiz Narvarte,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
52,2989,1282,2,14,20,0,21,30,15,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,236,88,40,43,Viaje realizado en sábado (Sección VI),Oficina,Ciudad de México,Vertiz Narvarte,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
53,2990,1283,1,15,11,0,12,0,14,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,236,88,40,47,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Vertiz Narvarte,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
54,2991,1283,2,14,23,0,23,55,15,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,236,88,40,47,Viaje realizado entre semana (Sección V),Oficina,Ciudad de México,Vertiz Narvarte,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
55,2992,1283,1,15,10,0,11,0,14,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,236,88,40,47,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Oficina,Ciudad de México,Vertiz Narvarte,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
56,2993,1283,2,14,22,0,23,30,15,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,0,236,88,40,47,Viaje realizado en sábado (Sección VI),Oficina,Ciudad de México,Vertiz Narvarte,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
57,2994,1284,1,15,11,0,12,0,16,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,15,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Escuela,Ciudad de México,Chapultepec-Polanco,Ir a estudiar,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
58,2995,1284,2,16,21,30,23,0,15,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,15,Viaje realizado entre semana (Sección V),Escuela,Ciudad de México,Chapultepec-Polanco,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
59,2996,1284,1,15,9,0,10,30,3,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,15,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Centro cultural o área recreativa,Ciudad de México,,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
60,2997,1284,2,3,13,30,15,0,15,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,0,236,88,40,15,Viaje realizado en sábado (Sección VI),Centro cultural o área recreativa,Ciudad de México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
61,2998,1285,1,15,8,0,8,30,17,1.0,,,,,,,,,,,,,,,,,,,,2.0,10.0,0.0,,1,39,89,40,54,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Morelos,Ir al trabajo,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Vía pública,No,,Holograma 1,Sí,No,No,No,No,No,No,No,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
62,2999,1285,2,17,18,0,18,45,15,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0,39,89,40,54,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Morelos,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Cochera propia,,,Holograma 1,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
63,3000,1286,1,15,8,0,8,15,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,39,89,40,52,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Tlatelolco,Ir al trabajo,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
64,3001,1286,2,15,22,0,22,10,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,39,89,40,52,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Tlatelolco,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
65,3002,1287,1,15,7,0,8,30,4,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0,39,89,40,31,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Cuajimalpa,Ir al trabajo,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
66,3003,1287,2,4,19,0,19,10,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,39,89,40,31,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Cuajimalpa,Centro cultural o área recreativa,Ciudad de México,Buenavista-Reforma,"Convivir a(amigos o familiares), deportes o recreación",No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
67,3004,1287,3,15,21,0,22,30,15,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0,39,89,40,31,Viaje realizado entre semana (Sección V),Centro cultural o área recreativa,Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,Utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
68,3005,1288,1,15,8,0,8,15,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,39,89,40,30,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Tlatelolco,Ir al trabajo,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
69,3006,1288,2,15,20,0,20,10,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,0,39,89,40,30,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Tlatelolco,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
70,3007,1289,1,15,7,0,7,30,15,1.0,,,,,,,,,,,,,,,,,,,,2.0,0.0,5.0,,0,39,89,40,27,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Ir al trabajo,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Vía pública,No,,Holograma 1,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
71,3008,1289,2,15,19,45,20,0,15,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0,39,89,40,27,Viaje realizado entre semana (Sección V),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Cochera propia,,,Holograma 1,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Hombre
72,3009,1290,1,15,9,0,9,40,3,1.0,,,,,,,,,,,,,,,,,,,,1.0,99.0,99.0,,0,39,89,40,58,Viaje realizado entre semana (Sección V),Su hogar,Ciudad de México,Buenavista-Reforma,Otra vivienda,Ciudad de México,,Ir al trabajo,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Vía pública,No,,Holograma 1,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
73,3010,1290,2,3,19,0,19,30,15,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,0,39,89,40,58,Viaje realizado entre semana (Sección V),Otra vivienda,Ciudad de México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Sí,Cochera propia,,,Holograma 1,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
74,3011,1290,1,15,10,0,10,15,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,39,89,40,58,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Ir de compras (bienes y servicios),No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
75,3012,1290,2,15,11,15,11,30,15,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,39,89,40,58,Viaje realizado en sábado (Sección VI),"Comercio, mercado, tienda o centro comercial",Ciudad de México,Buenavista-Reforma,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
76,3013,1290,3,15,12,0,12,30,15,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0,39,89,40,58,Viaje realizado en sábado (Sección VI),Su hogar,Ciudad de México,Buenavista-Reforma,Otra vivienda,Ciudad de México,,Ir al trabajo,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
77,3014,1290,4,15,15,0,15,30,15,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,0,39,89,40,58,Viaje realizado en sábado (Sección VI),Otra vivienda,Ciudad de México,,Su hogar,Ciudad de México,Buenavista-Reforma,Ir al hogar,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,Utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,No utilizó,,,,,,,,,,,,,,Medio alto,"Localidades mayores de 100,000 habitantes",Mujer
